heuristic,machines,tasks,makespan,time_nano,iterations,param
SimulatedAnnealing,50,354,420,66014,356,0.85
SimulatedAnnealing,50,354,424,64270,356,0.85
SimulatedAnnealing,50,354,433,65613,356,0.85
SimulatedAnnealing,50,354,363,64301,356,0.85
SimulatedAnnealing,50,354,429,65332,356,0.85
SimulatedAnnealing,50,354,343,63990,356,0.85
SimulatedAnnealing,50,354,343,65062,356,0.85
SimulatedAnnealing,50,354,356,65784,356,0.85
SimulatedAnnealing,50,354,431,64321,356,0.85
SimulatedAnnealing,50,354,448,67606,356,0.85
SimulatedAnnealing,50,354,356,65453,356,0.85
SimulatedAnnealing,50,354,367,64381,356,0.85
SimulatedAnnealing,50,354,361,64031,356,0.85
SimulatedAnnealing,50,354,369,58500,306,0.85
SimulatedAnnealing,50,354,362,59612,309,0.85
SimulatedAnnealing,50,354,438,66896,356,0.85
SimulatedAnnealing,50,354,375,66515,356,0.85
SimulatedAnnealing,50,354,430,65423,356,0.85
SimulatedAnnealing,50,354,372,65563,356,0.85
SimulatedAnnealing,50,354,439,65353,356,0.85
SimulatedAnnealing,50,354,401,64701,356,0.85
SimulatedAnnealing,50,354,410,65433,356,0.85
SimulatedAnnealing,50,354,422,65453,356,0.85
SimulatedAnnealing,50,354,424,65112,356,0.85
SimulatedAnnealing,50,354,348,59371,308,0.85
SimulatedAnnealing,50,354,378,65513,356,0.85
SimulatedAnnealing,50,354,420,65032,356,0.85
SimulatedAnnealing,50,354,425,64972,356,0.85
SimulatedAnnealing,50,354,346,64240,356,0.85
SimulatedAnnealing,50,354,359,64481,356,0.85
SimulatedAnnealing,50,354,451,65603,356,0.85
SimulatedAnnealing,50,354,357,64461,356,0.85
SimulatedAnnealing,50,354,360,65343,356,0.85
SimulatedAnnealing,50,354,356,64181,356,0.85
SimulatedAnnealing,50,354,421,65072,356,0.85
SimulatedAnnealing,50,354,349,64852,356,0.85
SimulatedAnnealing,50,354,524,67026,356,0.85
SimulatedAnnealing,50,354,370,59292,309,0.85
SimulatedAnnealing,50,354,360,64711,356,0.90
SimulatedAnnealing,50,354,348,58380,302,0.90
SimulatedAnnealing,50,354,436,66265,356,0.90
SimulatedAnnealing,50,354,439,65132,356,0.90
SimulatedAnnealing,50,354,352,64942,356,0.90
SimulatedAnnealing,50,354,418,66685,356,0.90
SimulatedAnnealing,50,354,443,65032,356,0.90
SimulatedAnnealing,50,354,363,64781,356,0.90
SimulatedAnnealing,50,354,369,64812,356,0.90
SimulatedAnnealing,50,354,359,59111,306,0.90
SimulatedAnnealing,50,354,436,68258,356,0.90
SimulatedAnnealing,50,354,363,65192,356,0.90
SimulatedAnnealing,50,354,369,62137,305,0.90
SimulatedAnnealing,50,354,370,60093,310,0.90
SimulatedAnnealing,50,354,340,59351,302,0.90
SimulatedAnnealing,50,354,357,65192,356,0.90
SimulatedAnnealing,50,354,437,65723,356,0.90
SimulatedAnnealing,50,354,441,65102,356,0.90
SimulatedAnnealing,50,354,421,65192,356,0.90
SimulatedAnnealing,50,354,366,64612,356,0.90
SimulatedAnnealing,50,354,420,64842,356,0.90
SimulatedAnnealing,50,354,346,68498,356,0.90
SimulatedAnnealing,50,354,360,65823,356,0.90
SimulatedAnnealing,50,354,431,64300,356,0.90
SimulatedAnnealing,50,354,446,65062,356,0.90
SimulatedAnnealing,50,354,354,60414,310,0.90
SimulatedAnnealing,50,354,360,63369,356,0.90
SimulatedAnnealing,50,354,365,65243,356,0.90
SimulatedAnnealing,50,354,355,58961,306,0.90
SimulatedAnnealing,50,354,412,65423,356,0.90
SimulatedAnnealing,50,354,410,66475,356,0.90
SimulatedAnnealing,50,354,369,64922,356,0.90
SimulatedAnnealing,50,354,446,65723,356,0.90
SimulatedAnnealing,50,354,350,65543,356,0.90
SimulatedAnnealing,50,354,381,64431,356,0.90
SimulatedAnnealing,50,354,360,58851,305,0.90
SimulatedAnnealing,50,354,447,65253,356,0.90
SimulatedAnnealing,50,354,361,64852,356,0.90
SimulatedAnnealing,50,354,436,65162,356,0.90
SimulatedAnnealing,50,354,424,66484,356,0.90
SimulatedAnnealing,50,354,368,59993,312,0.90
SimulatedAnnealing,50,354,442,64912,356,0.90
SimulatedAnnealing,50,354,360,58760,305,0.90
SimulatedAnnealing,50,354,360,67737,356,0.90
SimulatedAnnealing,50,354,432,65022,356,0.90
SimulatedAnnealing,50,354,426,65443,356,0.90
SimulatedAnnealing,50,354,446,65784,356,0.90
SimulatedAnnealing,50,354,358,59442,312,0.90
SimulatedAnnealing,50,354,433,66585,356,0.90
SimulatedAnnealing,50,354,435,64521,356,0.90
SimulatedAnnealing,50,354,426,65523,356,0.90
SimulatedAnnealing,50,354,421,66003,356,0.90
SimulatedAnnealing,50,354,366,66063,356,0.90
SimulatedAnnealing,50,354,362,64862,356,0.90
SimulatedAnnealing,50,354,520,64842,356,0.90
SimulatedAnnealing,50,354,359,65633,356,0.90
SimulatedAnnealing,50,354,445,64470,356,0.90
SimulatedAnnealing,50,354,425,64801,356,0.90
SimulatedAnnealing,50,354,436,64601,356,0.90
SimulatedAnnealing,50,354,430,64811,356,0.90
SimulatedAnnealing,50,354,442,64501,356,0.90
SimulatedAnnealing,50,354,378,64321,356,0.90
SimulatedAnnealing,50,354,432,65102,356,0.90
SimulatedAnnealing,50,354,371,64761,356,0.90
SimulatedAnnealing,50,354,421,66905,356,0.90
SimulatedAnnealing,50,354,373,67447,356,0.90
SimulatedAnnealing,50,354,435,65974,356,0.90
SimulatedAnnealing,50,354,373,64401,356,0.90
SimulatedAnnealing,50,354,422,65643,356,0.90
SimulatedAnnealing,50,354,443,64972,356,0.90
SimulatedAnnealing,50,354,452,66705,356,0.90
SimulatedAnnealing,50,354,349,64220,356,0.90
SimulatedAnnealing,50,354,435,65633,356,0.90
SimulatedAnnealing,50,354,433,66584,356,0.90
SimulatedAnnealing,50,354,437,65643,356,0.90
SimulatedAnnealing,50,354,428,70291,356,0.90
SimulatedAnnealing,50,354,362,60824,309,0.90
SimulatedAnnealing,50,354,422,65382,356,0.90
SimulatedAnnealing,50,354,349,64852,356,0.90
SimulatedAnnealing,50,354,358,65964,356,0.90
SimulatedAnnealing,50,354,429,65323,356,0.90
SimulatedAnnealing,50,354,346,59352,307,0.90
SimulatedAnnealing,50,354,362,60203,304,0.90
SimulatedAnnealing,50,354,372,64822,356,0.90
SimulatedAnnealing,50,354,358,65453,356,0.90
SimulatedAnnealing,50,354,440,65062,356,0.90
SimulatedAnnealing,50,354,357,66956,356,0.90
SimulatedAnnealing,50,354,360,58389,300,0.90
SimulatedAnnealing,50,354,441,65202,356,0.90
SimulatedAnnealing,50,354,368,68799,356,0.90
SimulatedAnnealing,50,354,436,65543,356,0.90
SimulatedAnnealing,50,354,433,65423,356,0.90
SimulatedAnnealing,50,354,434,65133,356,0.90
SimulatedAnnealing,50,354,428,65252,356,0.90
SimulatedAnnealing,50,354,421,67457,356,0.90
SimulatedAnnealing,50,354,355,65142,356,0.90
SimulatedAnnealing,50,354,364,64551,356,0.90
SimulatedAnnealing,50,354,364,65012,356,0.90
SimulatedAnnealing,50,354,356,65463,356,0.90
SimulatedAnnealing,50,354,348,59422,312,0.90
SimulatedAnnealing,50,354,354,65423,356,0.95
SimulatedAnnealing,50,354,425,64872,356,0.95
SimulatedAnnealing,50,354,433,64731,356,0.95
SimulatedAnnealing,50,354,426,63930,356,0.95
SimulatedAnnealing,50,354,426,65442,356,0.95
SimulatedAnnealing,50,354,360,65934,356,0.95
SimulatedAnnealing,50,354,421,65884,356,0.95
SimulatedAnnealing,50,354,362,66726,356,0.95
SimulatedAnnealing,50,354,438,64862,356,0.95
SimulatedAnnealing,50,354,444,65413,356,0.95
SimulatedAnnealing,50,354,446,64762,356,0.95
SimulatedAnnealing,50,354,421,65573,356,0.95
SimulatedAnnealing,50,354,423,65994,356,0.95
SimulatedAnnealing,50,354,424,64982,356,0.95
SimulatedAnnealing,50,354,375,65713,356,0.95
SimulatedAnnealing,50,354,367,65513,356,0.95
SimulatedAnnealing,50,354,376,66825,356,0.95
SimulatedAnnealing,50,354,418,64972,356,0.95
SimulatedAnnealing,50,354,377,65924,356,0.95
SimulatedAnnealing,50,354,449,64982,356,0.95
SimulatedAnnealing,50,354,414,65723,356,0.95
SimulatedAnnealing,50,354,419,65653,356,0.95
SimulatedAnnealing,50,354,388,65323,356,0.95
SimulatedAnnealing,50,354,360,60373,308,0.95
SimulatedAnnealing,50,354,362,65122,356,0.95
SimulatedAnnealing,50,354,418,66955,356,0.95
SimulatedAnnealing,50,354,430,65453,356,0.95
SimulatedAnnealing,50,354,435,64601,356,0.95
SimulatedAnnealing,50,354,368,64892,356,0.95
SimulatedAnnealing,50,354,365,64621,356,0.95
SimulatedAnnealing,50,354,432,64291,356,0.95
SimulatedAnnealing,50,354,436,65723,356,0.95
SimulatedAnnealing,50,354,355,66245,356,0.95
SimulatedAnnealing,50,354,432,66245,356,0.95
SimulatedAnnealing,50,354,420,64371,356,0.95
SimulatedAnnealing,50,354,438,64051,356,0.95
SimulatedAnnealing,50,354,439,64421,356,0.95
SimulatedAnnealing,50,354,354,59812,311,0.95
SimulatedAnnealing,50,354,362,64971,356,0.95
SimulatedAnnealing,50,354,434,64611,356,0.95
SimulatedAnnealing,50,354,385,69080,356,0.95
SimulatedAnnealing,50,354,382,66114,356,0.95
SimulatedAnnealing,50,354,361,64711,356,0.95
SimulatedAnnealing,50,354,428,65072,356,0.95
SimulatedAnnealing,50,354,438,65182,356,0.95
SimulatedAnnealing,50,354,427,64792,356,0.95
SimulatedAnnealing,50,354,367,65803,356,0.95
SimulatedAnnealing,50,354,440,65022,356,0.95
SimulatedAnnealing,50,354,363,64891,356,0.95
SimulatedAnnealing,50,354,417,64551,356,0.95
SimulatedAnnealing,50,354,431,65653,356,0.95
SimulatedAnnealing,50,354,341,59021,307,0.95
SimulatedAnnealing,50,354,438,65242,356,0.95
SimulatedAnnealing,50,354,436,67075,356,0.95
SimulatedAnnealing,50,354,372,64722,356,0.95
SimulatedAnnealing,50,354,434,65162,356,0.95
SimulatedAnnealing,50,354,420,65462,356,0.95
SimulatedAnnealing,50,354,434,66555,356,0.95
SimulatedAnnealing,50,354,376,65052,356,0.95
SimulatedAnnealing,50,354,456,65563,356,0.95
SimulatedAnnealing,50,354,378,67326,356,0.95
SimulatedAnnealing,50,354,419,65683,356,0.95
SimulatedAnnealing,50,354,366,65392,356,0.95
SimulatedAnnealing,50,354,435,65503,356,0.95
SimulatedAnnealing,50,354,438,64862,356,0.95
SimulatedAnnealing,50,354,433,65413,356,0.95
SimulatedAnnealing,50,354,452,69611,356,0.95
SimulatedAnnealing,50,354,426,65082,356,0.95
SimulatedAnnealing,50,354,357,66755,356,0.95
SimulatedAnnealing,50,354,360,65243,356,0.95
SimulatedAnnealing,50,354,429,65143,356,0.95
SimulatedAnnealing,50,354,373,65603,356,0.95
SimulatedAnnealing,50,354,444,65533,356,0.95
SimulatedAnnealing,50,354,361,59591,308,0.95
SimulatedAnnealing,50,354,363,67076,356,0.95
SimulatedAnnealing,50,354,366,59852,308,0.95
SimulatedAnnealing,50,354,376,65122,356,0.95
SimulatedAnnealing,50,354,425,64621,356,0.95
SimulatedAnnealing,50,354,413,65573,356,0.95
SimulatedAnnealing,50,354,406,64290,356,0.95
SimulatedAnnealing,50,354,449,66174,356,0.95
SimulatedAnnealing,50,354,366,65684,356,0.95
SimulatedAnnealing,50,354,435,67486,356,0.95
SimulatedAnnealing,50,354,457,64321,356,0.95
SimulatedAnnealing,50,354,350,65202,356,0.95
SimulatedAnnealing,50,354,416,64200,356,0.95
SimulatedAnnealing,50,354,352,59892,308,0.95
SimulatedAnnealing,50,354,432,66565,356,0.95
SimulatedAnnealing,50,354,357,65372,356,0.95
SimulatedAnnealing,50,354,375,65092,356,0.95
SimulatedAnnealing,50,354,374,65262,356,0.95
SimulatedAnnealing,50,354,367,65814,356,0.95
SimulatedAnnealing,50,354,415,66184,356,0.95
SimulatedAnnealing,50,354,444,64681,356,0.95
SimulatedAnnealing,50,354,432,64200,356,0.95
SimulatedAnnealing,50,354,370,65042,356,0.95
SimulatedAnnealing,50,354,433,65433,356,0.95
SimulatedAnnealing,50,354,460,65213,356,0.95
SimulatedAnnealing,50,354,418,65783,356,0.95
SimulatedAnnealing,50,354,444,64511,356,0.95
SimulatedAnnealing,50,354,437,66464,356,0.99
SimulatedAnnealing,50,354,454,65202,356,0.99
SimulatedAnnealing,50,354,354,66023,356,0.99
SimulatedAnnealing,50,354,384,64662,356,0.99
SimulatedAnnealing,50,354,446,64791,356,0.99
SimulatedAnnealing,50,354,377,69711,356,0.99
SimulatedAnnealing,50,354,432,64370,356,0.99
SimulatedAnnealing,50,354,449,64270,356,0.99
SimulatedAnnealing,50,354,443,64952,356,0.99
SimulatedAnnealing,50,354,432,65783,356,0.99
SimulatedAnnealing,50,354,427,65323,356,0.99
SimulatedAnnealing,50,354,428,67196,356,0.99
SimulatedAnnealing,50,354,346,65403,356,0.99
SimulatedAnnealing,50,354,433,65703,356,0.99
SimulatedAnnealing,50,354,441,66615,356,0.99
SimulatedAnnealing,50,354,422,65062,356,0.99
SimulatedAnnealing,50,354,367,65283,356,0.99
SimulatedAnnealing,50,354,412,64902,356,0.99
SimulatedAnnealing,50,354,421,66054,356,0.99
SimulatedAnnealing,50,354,447,65373,356,0.99
SimulatedAnnealing,50,354,367,64561,356,0.99
SimulatedAnnealing,50,354,429,65012,356,0.99
SimulatedAnnealing,50,354,361,58189,303,0.99
SimulatedAnnealing,50,354,423,64361,356,0.99
SimulatedAnnealing,50,354,433,64961,356,0.99
SimulatedAnnealing,50,354,443,66134,356,0.99
SimulatedAnnealing,50,354,433,67537,356,0.99
SimulatedAnnealing,50,354,374,65964,356,0.99
SimulatedAnnealing,50,354,435,64972,356,0.99
SimulatedAnnealing,50,354,435,66044,356,0.99
SimulatedAnnealing,50,354,364,64972,356,0.99
SimulatedAnnealing,50,354,427,64561,356,0.99
SimulatedAnnealing,50,354,431,64692,356,0.99
SimulatedAnnealing,50,354,446,63950,356,0.99
SimulatedAnnealing,50,354,429,66134,356,0.99
SimulatedAnnealing,50,354,357,66395,356,0.99
SimulatedAnnealing,50,354,362,66594,356,0.99
SimulatedAnnealing,50,354,441,64511,356,0.99
SimulatedAnnealing,50,354,428,65163,356,0.99
SimulatedAnnealing,50,354,443,64962,356,0.99
SimulatedAnnealing,50,354,439,65683,356,0.99
SimulatedAnnealing,50,354,441,67687,356,0.99
SimulatedAnnealing,50,354,438,65002,356,0.99
SimulatedAnnealing,50,354,376,68388,356,0.99
SimulatedAnnealing,50,354,442,64782,356,0.99
SimulatedAnnealing,50,354,433,65102,356,0.99
SimulatedAnnealing,50,354,432,65503,356,0.99
SimulatedAnnealing,50,354,418,64661,356,0.99
SimulatedAnnealing,50,354,362,65393,356,0.99
SimulatedAnnealing,50,354,428,65924,356,0.99
SimulatedAnnealing,50,354,434,65182,356,0.99
SimulatedAnnealing,50,354,429,64881,356,0.99
SimulatedAnnealing,50,354,437,65823,356,0.99
SimulatedAnnealing,50,354,360,65283,356,0.99
SimulatedAnnealing,50,354,448,65583,356,0.99
SimulatedAnnealing,50,354,435,65834,356,0.99
SimulatedAnnealing,50,354,381,65172,356,0.99
SimulatedAnnealing,50,354,362,57819,302,0.99
SimulatedAnnealing,50,354,373,64431,356,0.99
SimulatedAnnealing,50,354,361,59101,309,0.99
SimulatedAnnealing,50,354,429,64621,356,0.99
SimulatedAnnealing,50,354,424,64862,356,0.99
SimulatedAnnealing,50,354,435,64451,356,0.99
SimulatedAnnealing,50,354,362,57688,301,0.99
SimulatedAnnealing,50,354,450,64591,356,0.99
SimulatedAnnealing,50,354,447,63600,356,0.99
SimulatedAnnealing,50,354,434,64741,356,0.99
SimulatedAnnealing,50,354,420,64871,356,0.99
SimulatedAnnealing,50,354,434,67537,356,0.99
SimulatedAnnealing,50,354,443,67396,356,0.99
SimulatedAnnealing,50,354,351,72646,356,0.99
SimulatedAnnealing,50,354,451,64811,356,0.99
SimulatedAnnealing,50,354,442,65052,356,0.99
SimulatedAnnealing,50,354,353,65813,356,0.99
SimulatedAnnealing,50,354,451,65663,356,0.99
SimulatedAnnealing,50,354,427,65283,356,0.99
SimulatedAnnealing,50,354,367,65183,356,0.99
SimulatedAnnealing,50,354,423,66635,356,0.99
SimulatedAnnealing,50,354,374,65503,356,0.99
SimulatedAnnealing,50,354,376,59201,307,0.99
SimulatedAnnealing,50,354,425,65022,356,0.99
SimulatedAnnealing,50,354,360,59672,309,0.99
SimulatedAnnealing,50,354,434,65012,356,0.99
SimulatedAnnealing,50,354,427,65462,356,0.99
SimulatedAnnealing,50,354,359,59401,308,0.99
SimulatedAnnealing,50,354,370,61074,305,0.99
SimulatedAnnealing,50,354,432,66124,356,0.99
SimulatedAnnealing,50,354,415,64301,356,0.99
SimulatedAnnealing,50,354,424,64962,356,0.99
SimulatedAnnealing,50,354,438,64671,356,0.99
SimulatedAnnealing,50,354,449,65653,356,0.99
SimulatedAnnealing,50,354,436,64651,356,0.99
SimulatedAnnealing,50,354,425,64912,356,0.99
SimulatedAnnealing,50,354,422,65452,356,0.99
SimulatedAnnealing,50,354,426,64741,356,0.99
SimulatedAnnealing,50,354,421,67086,356,0.99
SimulatedAnnealing,50,354,439,65383,356,0.99
SimulatedAnnealing,50,354,423,64841,356,0.99
SimulatedAnnealing,50,354,361,58439,304,0.99
SimulatedAnnealing,50,354,429,67226,356,0.99
SimulatedAnnealing,50,2500,2506,1104081,2166,0.80
SimulatedAnnealing,50,2500,2551,1114190,2166,0.80
SimulatedAnnealing,50,2500,2508,1093521,2151,0.80
SimulatedAnnealing,50,2500,2510,1109861,2165,0.80
SimulatedAnnealing,50,2500,2510,1088512,2151,0.80
SimulatedAnnealing,50,2500,2502,1086578,2149,0.80
SimulatedAnnealing,50,2500,2510,1093180,2154,0.80
SimulatedAnnealing,50,2500,2562,1087389,2150,0.80
SimulatedAnnealing,50,2500,2549,1098390,2163,0.80
SimulatedAnnealing,50,2500,2505,1091537,2143,0.80
SimulatedAnnealing,50,2500,2454,1085937,2156,0.80
SimulatedAnnealing,50,2500,2455,1088301,2150,0.80
SimulatedAnnealing,50,2500,2510,1086036,2155,0.80
SimulatedAnnealing,50,2500,2502,1084804,2151,0.80
SimulatedAnnealing,50,2500,2512,1086287,2152,0.80
SimulatedAnnealing,50,2500,2500,1082520,2142,0.80
SimulatedAnnealing,50,2500,2512,1086738,2160,0.80
SimulatedAnnealing,50,2500,2559,1091698,2142,0.80
SimulatedAnnealing,50,2500,2512,1082029,2151,0.80
SimulatedAnnealing,50,2500,2504,1088191,2165,0.80
SimulatedAnnealing,50,2500,2505,1089463,2148,0.80
SimulatedAnnealing,50,2500,2505,1089935,2158,0.80
SimulatedAnnealing,50,2500,2502,1104251,2137,0.80
SimulatedAnnealing,50,2500,2558,1087589,2160,0.80
SimulatedAnnealing,50,2500,2508,1088251,2154,0.80
SimulatedAnnealing,50,2500,2509,1080356,2164,0.80
SimulatedAnnealing,50,2500,2509,1088151,2156,0.80
SimulatedAnnealing,50,2500,2462,1086297,2156,0.80
SimulatedAnnealing,50,2500,2453,1080958,2157,0.80
SimulatedAnnealing,50,2500,2511,1084905,2178,0.80
SimulatedAnnealing,50,2500,2509,1080366,2158,0.80
SimulatedAnnealing,50,2500,2502,1083622,2151,0.80
SimulatedAnnealing,50,2500,2512,1088752,2149,0.80
SimulatedAnnealing,50,2500,2509,1082610,2161,0.80
SimulatedAnnealing,50,2500,2500,1087189,2158,0.80
SimulatedAnnealing,50,2500,2462,1113358,2149,0.80
SimulatedAnnealing,50,2500,2560,1076068,2149,0.80
SimulatedAnnealing,50,2500,2560,1084374,2171,0.80
SimulatedAnnealing,50,2500,2508,1083502,2150,0.80
SimulatedAnnealing,50,2500,2511,1074325,2135,0.80
SimulatedAnnealing,50,2500,2500,1082831,2150,0.80
SimulatedAnnealing,50,2500,2553,1106084,2153,0.80
SimulatedAnnealing,50,2500,2505,1080356,2157,0.80
SimulatedAnnealing,50,2500,2509,1079134,2146,0.80
SimulatedAnnealing,50,2500,2504,1087079,2161,0.80
SimulatedAnnealing,50,2500,2506,1088662,2159,0.80
SimulatedAnnealing,50,2500,2560,1084504,2155,0.80
SimulatedAnnealing,50,2500,2505,1088962,2162,0.80
SimulatedAnnealing,50,2500,2509,1083192,2157,0.80
SimulatedAnnealing,50,2500,2509,1088802,2167,0.80
SimulatedAnnealing,50,2500,2550,1085636,2176,0.80
SimulatedAnnealing,50,2500,2510,1077962,2157,0.80
SimulatedAnnealing,50,2500,2507,1079795,2156,0.80
SimulatedAnnealing,50,2500,2505,1079985,2164,0.80
SimulatedAnnealing,50,2500,2508,1083011,2164,0.80
SimulatedAnnealing,50,2500,2504,1088261,2157,0.80
SimulatedAnnealing,50,2500,2505,1087068,2150,0.80
SimulatedAnnealing,50,2500,2551,1078202,2151,0.80
SimulatedAnnealing,50,2500,2559,1085055,2149,0.80
SimulatedAnnealing,50,2500,2506,1082300,2161,0.80
SimulatedAnnealing,50,2500,2502,1080437,2151,0.80
SimulatedAnnealing,50,2500,2450,1081028,2149,0.80
SimulatedAnnealing,50,2500,2505,1079354,2151,0.80
SimulatedAnnealing,50,2500,2506,1095364,2172,0.80
SimulatedAnnealing,50,2500,2511,1086267,2145,0.80
SimulatedAnnealing,50,2500,2510,1080757,2162,0.80
SimulatedAnnealing,50,2500,2558,1078543,2164,0.80
SimulatedAnnealing,50,2500,2457,1081889,2159,0.80
SimulatedAnnealing,50,2500,2499,1084644,2159,0.80
SimulatedAnnealing,50,2500,2503,1091547,2168,0.80
SimulatedAnnealing,50,2500,2499,1091628,2167,0.80
SimulatedAnnealing,50,2500,2509,1077110,2162,0.80
SimulatedAnnealing,50,2500,2561,1083442,2151,0.80
SimulatedAnnealing,50,2500,2404,1088061,2150,0.80
SimulatedAnnealing,50,2500,2562,1088672,2157,0.80
SimulatedAnnealing,50,2500,2509,1085545,2154,0.80
SimulatedAnnealing,50,2500,2499,1092910,2162,0.80
SimulatedAnnealing,50,2500,2503,1084414,2147,0.80
SimulatedAnnealing,50,2500,2508,1088772,2151,0.80
SimulatedAnnealing,50,2500,2509,1076028,2143,0.80
SimulatedAnnealing,50,2500,2510,1086809,2154,0.80
SimulatedAnnealing,50,2500,2462,1088852,2152,0.80
SimulatedAnnealing,50,2500,2498,1115252,2168,0.80
SimulatedAnnealing,50,2500,2508,1087850,2147,0.80
SimulatedAnnealing,50,2500,2510,1088502,2164,0.80
SimulatedAnnealing,50,2500,2500,1088842,2156,0.80
SimulatedAnnealing,50,2500,2555,1088241,2155,0.80
SimulatedAnnealing,50,2500,2554,1094473,2163,0.80
SimulatedAnnealing,50,2500,2505,1083893,2152,0.80
SimulatedAnnealing,50,2500,2512,1088010,2169,0.80
SimulatedAnnealing,50,2500,2512,1083041,2151,0.80
SimulatedAnnealing,50,2500,2511,1081368,2152,0.80
SimulatedAnnealing,50,2500,2505,1083883,2150,0.80
SimulatedAnnealing,50,2500,2553,1093721,2161,0.80
SimulatedAnnealing,50,2500,2456,1074265,2139,0.80
SimulatedAnnealing,50,2500,2562,1092419,2160,0.80
SimulatedAnnealing,50,2500,2562,1087309,2155,0.80
SimulatedAnnealing,50,2500,2504,1079024,2147,0.80
SimulatedAnnealing,50,2500,2505,1080576,2149,0.80
SimulatedAnnealing,50,2500,2552,1093921,2156,0.80
SimulatedAnnealing,50,2500,2509,1078433,2147,0.85
SimulatedAnnealing,50,2500,2455,1075196,2144,0.85
SimulatedAnnealing,50,2500,2504,1083331,2155,0.85
SimulatedAnnealing,50,2500,2503,1082290,2139,0.85
SimulatedAnnealing,50,2500,2502,1088792,2147,0.85
SimulatedAnnealing,50,2500,2462,1091196,2133,0.85
SimulatedAnnealing,50,2500,2458,1076108,2151,0.85
SimulatedAnnealing,50,2500,2508,1080085,2162,0.85
SimulatedAnnealing,50,2500,2508,1094803,2162,0.85
SimulatedAnnealing,50,2500,2512,1082660,2156,0.85
SimulatedAnnealing,50,2500,2502,1094183,2165,0.85
SimulatedAnnealing,50,2500,2554,1085987,2159,0.85
SimulatedAnnealing,50,2500,2501,1078683,2149,0.85
SimulatedAnnealing,50,2500,2512,1091177,2158,0.85
SimulatedAnnealing,50,2500,2548,1088843,2173,0.85
SimulatedAnnealing,50,2500,2457,1081478,2154,0.85
SimulatedAnnealing,50,2500,2458,1090646,2157,0.85
SimulatedAnnealing,50,2500,2503,1080847,2155,0.85
SimulatedAnnealing,50,2500,2460,1077731,2145,0.85
SimulatedAnnealing,50,2500,2505,1082731,2158,0.85
SimulatedAnnealing,50,2500,2510,1086868,2154,0.85
SimulatedAnnealing,50,2500,2504,1091076,2155,0.85
SimulatedAnnealing,50,2500,2510,1131322,2166,0.85
SimulatedAnnealing,50,2500,2502,1079645,2154,0.85
SimulatedAnnealing,50,2500,2501,1080236,2162,0.85
SimulatedAnnealing,50,2500,2459,1085266,2159,0.85
SimulatedAnnealing,50,2500,2511,1086207,2154,0.85
SimulatedAnnealing,50,2500,2500,1081268,2145,0.85
SimulatedAnnealing,50,2500,2504,1121503,2155,0.85
SimulatedAnnealing,50,2500,2561,1090676,2153,0.85
SimulatedAnnealing,50,2500,2500,1085576,2165,0.85
SimulatedAnnealing,50,2500,2511,1084043,2159,0.85
SimulatedAnnealing,50,2500,2401,1077451,2151,0.85
SimulatedAnnealing,50,2500,2455,1074926,2148,0.85
SimulatedAnnealing,50,2500,2561,1094021,2150,0.85
SimulatedAnnealing,50,2500,2505,1082220,2147,0.85
SimulatedAnnealing,50,2500,2501,1080156,2153,0.85
SimulatedAnnealing,50,2500,2504,1086748,2160,0.85
SimulatedAnnealing,50,2500,2505,1078613,2150,0.85
SimulatedAnnealing,50,2500,2509,1080717,2157,0.85
SimulatedAnnealing,50,2500,2505,1075847,2140,0.85
SimulatedAnnealing,50,2500,2555,1084745,2154,0.85
SimulatedAnnealing,50,2500,2459,1094633,2152,0.85
SimulatedAnnealing,50,2500,2561,1085997,2167,0.85
SimulatedAnnealing,50,2500,2506,1081658,2158,0.85
SimulatedAnnealing,50,2500,2507,1088702,2167,0.85
SimulatedAnnealing,50,2500,2460,1084454,2148,0.85
SimulatedAnnealing,50,2500,2508,1096727,2168,0.85
SimulatedAnnealing,50,2500,2506,1086668,2151,0.85
SimulatedAnnealing,50,2500,2507,1078823,2151,0.85
SimulatedAnnealing,50,2500,2505,1080526,2157,0.85
SimulatedAnnealing,50,2500,2501,1113178,2156,0.85
SimulatedAnnealing,50,2500,2512,1098490,2165,0.85
SimulatedAnnealing,50,2500,2451,1080096,2154,0.85
SimulatedAnnealing,50,2500,2505,1088382,2168,0.85
SimulatedAnnealing,50,2500,2504,1090355,2176,0.85
SimulatedAnnealing,50,2500,2507,1087399,2175,0.85
SimulatedAnnealing,50,2500,2556,1085215,2152,0.85
SimulatedAnnealing,50,2500,2512,1079635,2157,0.85
SimulatedAnnealing,50,2500,2554,1081298,2165,0.85
SimulatedAnnealing,50,2500,2511,1089884,2151,0.85
SimulatedAnnealing,50,2500,2512,1086448,2157,0.85
SimulatedAnnealing,50,2500,2503,1091617,2155,0.85
SimulatedAnnealing,50,2500,2452,1090034,2161,0.85
SimulatedAnnealing,50,2500,2457,1082500,2167,0.85
SimulatedAnnealing,50,2500,2501,1076599,2140,0.85
SimulatedAnnealing,50,2500,2454,1086217,2150,0.85
SimulatedAnnealing,50,2500,2404,1104912,2144,0.85
SimulatedAnnealing,50,2500,2506,1081108,2161,0.85
SimulatedAnnealing,50,2500,2505,1095255,2154,0.85
SimulatedAnnealing,50,2500,2501,1085195,2153,0.85
SimulatedAnnealing,50,2500,2551,1081879,2149,0.85
